2016-113,NON-CONTRACT UNIFORMS - REGION 19 13-6978,"BAZAAR UNIFORMS & MEN'S STORE, LLC",,,,,,
2016-1130,"ESSENTIAL BOOKS, PARAMEDIC CARE, etc - BUY BOARD 487-15",PEARSON EDUCATION,,,,,,
2016-1131,EXTRA WIDE LOCKERS,SHELBY DISTRIBUTIONS,,,,,,
2016-1132,STRUCTURAL GLOVES,DOOLEY TACKABERRY,,,,,,
2016-1133,VARIOUS RADIOS AND ACCESSORIES - HGAC RA 05-015,COMMUNICATIONS APPLIES TECHNOLOGY COMPANY,,,,,,
2016-1134,OIL SAMPLE KITS,ANA LABORATORIES,,,,,,
2016-1135,BLUE CARD INSTRUCTOR RENEWAL AND CE BUNDLE,ACROSS THE STRET PRODUCTIONS,,,,,,
2016-1136,JJW INC dba THE FITNESS SUPERSTORE,JJW INC dba THE FITNESS SUPESTORE,,,,,,
2016-1137,CUSTODIAL AND SUPPORT SERVICE REQUIREMENTS AND RELATED,CHEM STATION ,,,,,,
2016-1138,TEXAS WASTE EQUIPMENT INC. DBA HEIL OF TEXAS,TEXAS WASTE EQUIPMENT INC. DBA HEIL OF TEXAS,,,,,,
2016-1139,CHASTANG ENTERPRISES DBA CHASTANG FORD,CHASTANG ENTERPRISES dba CHASTANG FORD/AUTOCAR,,,,,,
2016-114,CONTROL MEDS - BUYBOARD 448-14,HENRY SCHEIN,,,,,,
2016-1140,TODD WARE PARK IMPROVEMENTS PROJECT,"PLAYWELL GROUP, INC",,,,,,
2016-1141,ROY LOWNS CLASSIC AWARDS,ROY LOWNS CLASSIC AWARDS,,,,,,
2016-1142,EDDY HIRBY BEARD PARK IMPROVEMENTS,"BLACK STALLION CONTRACTORS, INC.",,,,,,
2016-1143,MULTIPURPOSE CENTER REHABILITATION RE-ROOF,"JORDAN FOSTER CONSTRUCTION, LLC",,,,,,
2016-1144,GS-35F-364BA,LCP TRACKER,,,,,,
2016-1145,REGION 19 #14-6994,DECISION TREE,,,,,,
2016-1146,ELECTRONIC DATA MAGNETICS TRANSFER PASS,"ELECTRONIC DATA MAGNETICS, INC.",,,,,,
2016-1147,STREETS MEDIAN AND TREE MAINTENANCE (RE-BID),"V1: MG EVERGREEN, LLC
V2: DELTA UNLIMITED, INC. dba DELTA PEST CONTROL & LAWN SERVICE",,,,,,
2016-1148,CHECKPOINT ,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1149,LAPTOPS FOR PURCHASING,"CHECKPOINT SERVICES, INC.",,,,,,
2016-115,"BUILDING MAINTENCANCE, EQUIPMENT & SUPPLIES - US COMMUNITIES 11019",HOME DEPOT,,,,,,
2016-1150,ONE (1) 2017 FORD F250 CREW CAB 4X4 6.75' BED,SILSBEE FORD INC,,,,,,
2016-1151,ITERIS EDGE PART NO. 2-1N,"TIERS, INC.",,,,,,
2016-1152,REGION 19 #13-6973,JAG CONSTRUCTION GROUP,,,,,,
2016-1153,PARADIGM TRAFFIC SYSTEMS ,PARADIGM TRAFFIC SYSTEMS,,,,,,
2016-1154,"JANITORIAL SERVICES FOR CITY HALL 1,2,3,4, AND UPTT FOR TRANSITIONAL PERIOD OF 10 DAYS",THE EAGLE JANITORIAL SERVICE,,,,,,
2016-1155,"CABLES, ANTENNAS, AND OTHER ACCESSORIES, DIR",MOTOROLA SOLUTIONS INC.,,,,,,
2016-1156,HAZMAT ACCESSORIES,"GRAINER, INC.",,,,,,
2016-1157,"SCANNER, HARDWARE, INSTALLATION - REG19 15-7140",PROFESSIONAL DOCUMENT SYSTEMS,,,,,,
2016-1158,OLHAUSEN,OLHAUSEN,,,,,,
2016-1159,EL PASO MUSEUM OF HISTORY (DIGITAL WALL) - ROOF DRAINAGE ALTERATIONS / SITE DRAINAGE SYSTEM,"VISTACON VENTURES, LLC",,,,,,
2016-116,TONERS/INK CARTRIDGES (GRANT FUNDED) - REGION 19 13-6892,CDW-G,,,,,,
2016-1160,TENNANT SALES AND SERVICE COMPANY,TENNANT SALES AND SERVICE COMPANY,,,,,,
2016-1161,CHAIRS - US COMMUNITIES 4400003403,BPSI,,,,,,
2016-1162,LIFE TECHNOLOGIES CORPORATION,LIFE TECHNOLOGIES,,,,,,
2016-1163,4 ADDITIONAL CAMERAS FOR LOBBY & SUPERVISOR'S OFFICE,INTEGRATED TECHNOLOGIES & DESIGN,,,,,,
2016-1164,MOBILE ROOM STERILIZER,AMERICAN AIR AND WATER,,,,,,
2016-1165,WELDING STEEL PRODUCTS ,EP RAM STEEL LLC.,,,,,,
2016-1166,CHECKPOINT,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1167,CHECKPOINT 2,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1168,REPAIR SHOWERS AT FIRE STATION #35,"MIRADOR ENTERPRISES, INC.",,,,,,
2016-1169,DELL 9020S TO REPLACE MOTIONS IN WESTSIDE PC  KEYBOARDS AND SPEAKERS,"CHECKPOINT SERVICES, INC.",,,,,,
2016-117,TONERS/INK CARTIDGES - REGION 19 13-6892,CDW-G,,,,,,
2016-1170,CHECKPOINT,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1171,BIO RAD LAB,BIO RAD LAB,,,,,,
2016-1172,FOUR (4)  2016 FORD FOCUS,SILSBEE FORD INC,,,,,,
2016-1173,WORKSTATIONS AND OFFICE FURNITURE,NAVAJO OFFICE PRODUCTS,,,,,,
2016-1174,US COMMUNITIES #MA is 1540125-1 ,GRAYBAR,,,,,,
2016-1175,BUYBOARD #498-15,SHI GOVERNMENT SOLUTIONS,,,,,,
2016-1176,REGION 19 #15-7116,EL PASO OFFICE PRODUCTS ,,,,,,
2016-1177,REGION 19 #12-6839,CITY FENCE AND PIPE CO.,,,,,,
2016-1178,(6) HASLEY TAYLOR BARRIER FREE WATER COOLERS,GLOBAL EQUIPMENT CO.,,,,,,
2016-1179,VEHICLE TRACKING UNITS & SERVICE MAINTENANCE PACKAGE,"ZONAR SYSTEMS, INC.",,,,,,
2016-118,B-243-VA-EPDM EMERGENCY RESPONSE KIT,MIDLAND MANUFACTURING,,,,,,
2016-1180,DELL COMPUTER,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1181,HB ELECTRONICS,HB ELECTRONICS,,,,,,
2016-1182,SANOFI PASTEUR ,SANOFI PASTEUR,,,,,,
2016-1183,ROY LOWNS,ROY LOWNS CLASSIC AWARDS,,,,,,
2016-1184,APPLE INC.,"APPLE, INC.",,,,,,
2016-1185,Q STAR TECHNOLOGY LLC,"Q STAR TECHNOLOGY, LLC.",,,,,,
2016-1186,CHECKPOINT 1,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1187,GLAXO SMITH KLINE,GLAXO SMITH KLINE,,,,,,
2016-1188,ROY LOWNS 2,ROY LOWNS CLASSIC AWARDS,,,,,,
2016-1189,NAPA-GVM REGION 19 #14-7063,NAPA - GVMI,,,,,,
2016-119,BUILDING LEASE,PASO DEL NORTE INVESTMENT,,,,,,
2016-1190,CASCO BUY BOARD #432-13,COSCO,,,,,,
2016-1191,DACO FIRE BUY BOARD #432-13,DACO FIRE,,,,,,
2016-1192,MOORE MEDICAL BUY BOARD #432-13,MOORE MEDICAL ,,,,,,
2016-1193,ALAMO AUTO SUPPLY REGION 19 #14-7032,ALAMO IND. INC DBA ALAMO AUTO SUPPLY,,,,,,
2016-1194,CASCO BUY BOARD #432-13,CASCO INDUSTRIES,,,,,,
2016-1195,ALAMO AUTO SUPPLY REGION 19 #14-7032,ALAMO IND. INC DBA ALAMO AUTO SUPPLY,,,,,,
2016-1196,CHECKPOINT,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1197,U.S. COMMUNITIES #1101149,ADVANCE AUTO PARTS ,,,,,,
2016-1198,H-GAC ,"AMKUS, INC.",,,,,,
2016-1199,DIR-TSO-2681,M & S TECH.,,,,,,
2016-120,MEDICAL DIRECTOR,KENNETH BERUMEN,,,,,,
2016-1200,ELLEN SATTER,ELLEN SATTER,,,,,,
2016-1201,MODEL B99796-TOTER  96 GOLLON GEN II LIDS,TOTER INCORPORATED,,,,,,
2016-1202,REGION 19 #15-7122,ELECTRIPRO INC. DBA INTEGRATED TECHNOLOGIES AND DESIGNS,,,,,,
2016-1203,REGION 19 #15-7122,"ADVANCED SECURITY CONTRACTORS, INC.",,,,,,
2016-1204,INSTALL 2 HEATER / COOLER UNITS @ FS #11,TECHNICAL BUILDING SERVICES,,,,,,
2016-1205,INSTALL 2 TON PACKAGE AT MSC #9,TECHNICAL BUILDING SERVICES,,,,,,
2016-1206,INSTALL 10 TON UNIT @ NOLAN RICHARDSON CTR.,TECHNICAL BUILDING SERVICES,,,,,,
2016-1207,CHECKPOINT WIC,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1208,UNIFORMS ESD,"BAZAAR UNIFORMS & MEN'S STORE, LLC",,,,,,
2016-1209,GIS LICENSE ,ESRI ARC MAP GIS,,,,,,
2016-121,INSURANCE FOR MEDICAL DIRECTOR,LAPRE SCALI & CO. INSURANCE,,,,,,
2016-1210,CHECKPOINT,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1211,UNIFORMS,"BAZAAR UNIFORMS & MEN'S STORE, LLC",,,,,,
2016-1212,GRANDVIEW PARK POOL FACILITY - EXTERIOR AND INTERIOR PAINTING,JAG CONSTRUCTION GROUP,,,,,,
2016-1213,LIONEL FUERTI SHELTER INTERIOR AND EXTERIOR PAINTING AND WOOD TRIM REPAIR,JAG CONSTRUCTION GROUP,,,,,,
2016-1214,BUILDING RENT SEP 2016 TO AUG  2017,CYNTHEA ANITA BROWN,,,,,,
2016-1215,OXYGEN FORENSIC KIT RUGGED - INCLUDES 12 Mo. OF UPDATES,OXYGEN FORENSIC,,,,,,
2016-1216,CLEAR LAW ENFORCEMENT PLUS - 3 MONTHS SUBSCRIPTION,WEST PUBLISHING CORP,,,,,,
2016-1217,LIVE SCAN SYSTEM INCLUDING LAPTOP,MORPHO TUST USA,,,,,,
2016-1218,LIBRARY CARDS,LUCAS,,,,,,
2016-1219,ERGOTRON WORKSTATION,"CHECKPOINT SERVICES, INC.",,,,,,
2016-122,MATRIX,"MATRIX SPECIAL SYSTEMS, INC.",,,,,,
2016-1220,DELL OPTIPLEX,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1221,"DELL 29"" MONITORS","CHECKPOINT SERVICES, INC.",,,,,,
2016-1222,DELL LATITUDE,"CHECKPOINT SERVICES, INC.",,,,,,
2016-1223,REGION 19 12-6729 Asc,ASC,,,,,,
2016-1224,NEIGHBORHOOD IMPROVEMENTS (NIP) ROUND II - EAST CAVE PARK IMPROVEMENTS,"BLACK STALLION CONTRACTORS, INC.",,,,,,
2016-1225,FOUR 2016 SEGWAY,SEGWAY CYPRESS LAWN & TRF EQUIPMENT dba Z-RIDERS OF TEXAS,,,,,,
2016-1226,REGION 19  14-6994,DECISION TREE,,,,,,
2016-1227,GS-35F-0426R,LEVEL 3 FINANCIAL,,,,,,
2016-1228,HYDRAULIC PARTS & ACCESSORIES - HGAC EE08-15,"AMKUS, INC.",,,,,,
2016-1229,8700A PRECISION CUT FAIRWAY MOWER,JOHN DEERE & COMPANY,,,,,,
2016-123,ADVANCED SECURITY,"ADVANCED SECURITY CONTRACTORS, INC.",,,,,,
2016-1230,STEEL ACCESSORIES,EMPIRE METALS,,,,,,
2016-1231,STILES PARK IMPROVEMENTS ,"BLACK STALLION CONTRACTORS, INC.",,,,,,
2016-1232,TWO CHEVROLET SONIC,CALDWELL AUTO PARTNERS,,,,,,
2016-1233,INSTALLATION OF SECURITY CAMERAS SAN JACINTO PLAZA REG19 15-7122,ELECTRIPRO INC. DBA INTEGRATED TECHNOLOGIES AND DESIGNS,,,,,,
2016-1234,WELLINGTON CHEW SENIOR CENTER GLOORING REPLACEMENTS,CARPET PILE,,,,,,
2016-1236,JANITORIAL SERVICES - FIRE FACILITIES (4 BUILDINGS) AND NW CORRAL (RE-BID),FRANCISCO CORRAL DBA EAGLE JANITORIAL SERVICE,,,,,,
2016-1237,AV CAPABILITY EVENT TENT,"H.B. ELECTRONICS, INC",,,,,,
2016-1238,GROUNDS MAINTENANCE - CITY FACILITIES,"DELTA UNLIMITED, INC. DBA DELTA PEST CONTROL & LAWN SERVICE",,,,,,
2016-1239R,WIC CLINICS LEASE OF REAL PROPERTY (RE-BID),"RIVER OAKS PROPERTIES, LTD",,,,,,
2016-124,CENTURY FIRE SYSTEMS,CENTURY FIRE SYSTEMS,,,,,,
2016-1241,HOSEHOLD HAZARDOUS WASTE DISPOSAL SERVICES,"STERICYCLE ENVIRONMENTAL SOLUTIONS, INC",,,,,,
2016-1242,EVENT CONTRACT #12142 PURCHASING CO-OP EXPO,EL PASO CONVENTION PERFORMING ARTS CENTER,,,,,,
2016-1244,HOLIDAY LIGHTING AND DECORATIONS,ARNETTE MARKETING ,,,,,,
2016-1247R,2045 METROPOLITAN TRANSPORTATION PLANNING (MTP) DOCUMENTS AND TRANSPORTATION CONFORMITY REPORT,"ALLIANCE TRANSPORTATION GROUP, INC",,,,,,
2016-1248,SUN METRO BUSH WASH FACILITY CONCRETE PAVEMENT REPLACEMENT,VELIZ CONSTRUCTION,,,,,,
2016-1249,UNION DEPOT SUN METRO BUS WASH BAY RENOVATIONS,"VISTACON VENTURES, LLC",,,,,,
2016-125,LOWES,LOWE'S HOME CENTER,,,,,,
2016-1252,EYEWITNESS DATA VAULT (EDV) TURNKEY SOLUTION,"KUSTOM SIGNALS, INC",,,,,,
2016-1253M,CITY-WIDE PLAYGROUND GROUP 1,"EXERPLAY, INC.",,,,,,
2016-1254,CHAPTER 380 ECONOMIC DEVELOPMENT PROGRAM AGREEMENT BY AND BETWEEN THE CITY OF EL PASO AND CHAMPLAIN CABLE CORPORATION,CHAMPLAIN CABLE CORPORATION,,,,,,
2016-1255,FD PUMPER 2 REPAIR,RUSH TRUCK CENTERS OF TEXAS LP,,,,,,
2016-1256,EMERGENCY REPAIRS TO THE FIRE ALARM PANEL,"MATRIX SPECIAL SYSTEMS, INC.",,,,,,
2016-1257R,POLICE PSYCHOLOGICAL EXAMS FIRE PSYCHOLOGICAL EXAMS,RX PSYCOLOGICAL SERVICES LLC,,,,,,
2016-1259M,CITY-WIDE PLAYGROUND GROUP 2,GAMETIME,,,,,,
2016-126,AMERICAN REFRIGERATOR,AMERICAN REFRIGERATION SUPPLIES,,,,,,
2016-1260,REGION 19 #15-7122,ELECTRIPRO INC. DBA INTEGRATED TECHNOLOGIES AND DESIGNS,,,,,,
2016-1261,"POLICE MOTORCYCLES PARTS, SERVICE ANDMAINTENANCE (PUBLIC SAFETY EXEMPTION)","VIVA POWERSPORTS, LLC",,,,,,
2016-1263,ARMED SECURITY GUARD SERVICES,"RUIZ PROTECTIVE SERVICES, INC",,,,,,
2016-1264,CITY 3 REAR DOOR AUTOMATIC OPERATOR INSTALLATION,APCO BUILDING SPECIALTIES,,,,,,
2016-1265,VEHICLE WASHING,"CAR WASH PARTNERS, INC. DBA MISTER CAR WASH",,,,,,
2016-1267,EL PASO ELECTRIC CO SERVICE - STREET CAR PROJECT,"EL PASO ELECTRIC, CO.",,,,,,
2016-1268,EPIA MAINTENANCE LOUNGE AND NURSING ROOM IMPROVEMENT,ALPHA BUILDING CORPORATION,,,,,,
2016-127,CLOWE & COWAN,CLOWE & COWAN,,,,,,
2016-128,DALE BOREN,"DALE BORENS SERVICE SUPPLY, INC.",,,,,,
2016-129,WYLER INDUSTRIAL,WYLER INDUSTRIAL,,,,,,
2016-130,PASSAGE SUPPLY,PASSAGE SUPPLY,,,,,,
2016-131,BAKER GLASS,BAKER GLASS COMPANY,,,,,,
2016-132,KD SCHOLTEN,K.D. SCHOLTEN,,,,,,
2016-133,SWIFCO,SWIFCO,,,,,,
2016-134,TJARNEL SERVPRO,SWIFCO,,,,,,
2016-135,IVANS SUPPLY,IVANS SUPPLY,,,,,,
2016-136,"MAINTENANCE, REPAIR & OPERATIONS (MRO) SUPPLIES AND RELATED SERVICES","GRAINER, INC.",,,,,,
2016-137,"FIRE AND SECURITY ALARM, INSTALLATION, MAINTENANCE, MONITORING, INSPECTIONS AND RELATED SERVICES","ADVANCED SECURITY CONTRACTORS, INC.",,,,,,
2016-138,EMERGENCY VEHICLE EQUIPMENT AND RELATED,ALAMO IND. INC DBA ALAMO AUTO SUPPLY,,,,,,
2016-139,"FIRE EXTINGUISHERS, FIRE SUPPRESSION SYSTEMS AND RELATED PURCHASES, INSTALLATIONS AND INSPECTIONS","ASSURANCE FIRE PROTECTION, LLC",,,,,,
2016-140,DIVISION 8 AND 10 CONSTRUCTION SPECIALTY PURCHASES,K.D. SCHOLTEN,,,,,,
2016-141,"HVAC EQUIPMENT, PARTS, SERVICE AND RELATED ITEMS",WYLER,,,,,,
2016-142,"FRAMING, DRYWALL, PAINTING AND RELATED","MIRADOR ENTERPRISES, INC.",,,,,,
2016-143,NATIONAL JOB ORDER CONTRACTING SERVICES,VELIZ,,,,,,
2016-144,HAZARDOUS WASTE COLLECTION & DISPOSAL,ADVANCE CHEMICAL TRANSPORTATION,,,,,,
2016-145,SKILLED LABOR - PLUMBING,ROTO-ROOTER (LOCAL),,,,,,
2016-146,SKILLED LABOR - LOCKSMITH,SAUCEDO LOCK CO. (LOCAL),,,,,,
2016-147,SKILLED LABOR - ELECTRICAL,"ALL TRADES ELECTRICAL CONTRACTORS, INC.",,,,,,
2016-148,MRO,"EWING IRRIGATION PRODUCTS, INC.",,,,,,
2016-149,SKILLED LABOR - BUILDING AUTOMATION,"PC AUTOMATED CONTROLS, INC.",,,,,,
2016-151,"DIR-SDD-1723 HARDWARE, SOFTWARE","ANIXTER, INC.",,,,,,
2016-152,"REGION 19 RFP 15-7147 MAINTENANCE, REPAIR AND OPERATION (MRO), EQUIPMENT, SUPPLIES AND MATERIALS",SHERWIN WILLIAMS,,,,,,
2016-153,CITY FENCE & PIPE CO INC,CITY FENCE AND PIPE CO.,,,,,,
2016-154,SPECTRUM PAPER COMPANY INC,SPECTRUM PAPER COMPANY INC.,,,,,,
2016-155,IQP CANOPIES LLC,"IQP CANOPIES, LLC",,,,,,
2016-156,NEW TRIMBLE SURVEY EQUIPMENT,VISIONALITY DESIGNS THAT COMPUTE,,,,,,
2016-157,JOC - WATERPROOFING AND ROOF MATERIALS,THE ROOF AND METAL CO,,,,,,
2016-158,NEWSPAPER LEGAL NOTICES,,,,,,,
2016-159,"FIRE AND SECURITY ALARM, INSTALLATION, MAINTENANCE, MONITORING, INSPECTIONS AND RELATED SERVICES",SD TECHNOLOGIES,,,,,,
2016-160,"INDUSTRIAL PUMPS, MOTORS AND METERS SALES AND REPAIR",WISCO SUPPLY,,,,,,
2016-161,"PLUMBING, AC EQUIPMENT AND RELATED SUPPLIES",PASSAGE SUPPLY,,,,,,
2016-162,"MAINTENANCE, REPAIR & OPERATIONS (MRO) SUPPLIES AND RELATED SERVICES",LOWE'S HOME CENTER,,,,,,
2016-163,TIRES,A-Z TIRE,,,,,,
2016-164,"TIRES
O'REILLY AUTO",O'REILLY AUTOMOTIVE,,,,,,
2016-165,"TIRES
AMERICAN TIRE",AMERICAN TIRE,,,,,,
2016-166,KD SCHOLTEN,K.D. SCHOLTEN,,,,,,
2016-167,GRAINGER,"GRAINER, INC.",,,,,,
2016-168,THE PLAYWELL GROUP,"THE PLAYWELL GROUP, INC",,,,,,
2016-169,EXERPLAY INC,"EXERPLAY, INC.",,,,,,
2016-170,COOLING TOWERS WATER TREATMENT SERVICES,GARRET CALAHAN,,,,,,
2016-171,BAZAAR UNIFORMS & MENS STORE LLC,"BAZAAR UNIFORMS & MEN'S STORE, LLC",,,,,,
2016-172,FRANKS SUPPLY CO INC,"FRANK'S SUPPLY COMPANY, INC.",,,,,,
2016-173,EWING IRRIGATION PRODUCTS INC,"EWING IRRIGATION PRODUCTS, INC.",,,,,,
2016-174,NORTHERN IMPORTS INC,"NORTHERN IMPORTS, WORK WEAR",,,,,,
2016-175,LEA PARK & PLAY INC,LEA PARK & PLAY INC,,,,,,
2016-176,"REGION 19 RFP 14-7063 AUTOMOTIVE, BUS PARTS, TIRES, SUPPLIES & RELATED","UNI-SELECT USA, INC.",,,,,,
2016-177,BUYBOARD 433-13 RADIO COMMUNICATION PRODUCTS,RTC INC.,,,,,,
2016-178,"BUYBOARD 424-13 CONSTRUCTION, ROAD, BRIDGE & OTHER EQUIP",WAGNER EQUIPMENT CO.,,,,,,
2016-179,"TXMAS-11-51V020 HARDWARE, FASTENERS",FASTENAL,,,,,,
2016-180,EMERGENCY VEHICLE EQUIPMENT PARTS,ALAMO IND. INC DBA ALAMO AUTO SUPPLY,,,,,,
2016-181,PUCHASE OF SAFETY SHOES,"NORTHERN IMPORTS, WORK WEAR",,,,,,
2016-182,"TXMAS-2-539030 INDUSTRIAL SUPPLIES & EQUIPMENT, JANITORIAL SUPPLIES","GRAINER, INC.",,,,,,
2016-183,HERBICIDE CHEMICAL ,TARGET SPECIALTY,,,,,,
2016-184,VERMEER SALES,VERMEER SALES,,,,,,
2016-185,PITNEY BOWES,PITNEY BOWES,,,,,,
2016-186,PITNEY BOWES,PITNEY BOWES,,,,,,
2016-187,ALPHA LABS,ALPHA LABS,,,,,,
2016-188,IQP CANOPIES,"IQP CANOPIES, LLC",,,,,,
2016-189,HD SUPPLY,HD SUPPLY,,,,,,
2016-190,PC AUTOMATED,"PC AUTOMATED CONTROLS, INC.",,,,,,
2016-191,SARABIAS,SARABIAS,,,,,,
2016-192,DATAXPORT,DATAXPORT,,,,,,
2016-193,SOUTHWESTERN MILLS,DATAXPORT,,,,,,
2016-194,WORK WEAR SHOES,WORK WEAR SHOES,,,,,,
2016-195,BAZAAR UNIFORMS ,"BAZAAR UNIFORMS & MEN'S STORE, LLC",,,,,,
2016-196,TXMAS-3-7111020 HOUSEHOLD AND QUARTERS FURNITURE,FACILITIES CONNECTION,,,,,,
2016-197,AUTOMOTIVE PARTS & DIESEL EXHAUST FLUID (DEF) - BUYBOARD 470-14,O'REILLY AUTOMOTIVE,,,,,,
2016-198,"VEHICLE LIGHTING, SUPPLIES AND ACCESSORY SERVICE - REGION 19 14-7032",ALAMO IND. INC DBA ALAMO AUTO SUPPLY,,,,,,
2016-199,UNIFIRST HOLDINGS INC,UNIFIRST HOLDINGS INC,,,,,,
2016-200,UNIVAR USA,UNIVAR USA,,,,,,
2016-201,ASE CERTIFICATIONS,NATIONAL INSTITUTE FOR AUTOMOTIVE SERVICE GROUP,,,,,,
2016-202,SPECTRUM PAPER,SPECTRUM PAPER CO.,,,,,,
2016-203,KONE,KONE,,,,,,
2016-204,KONE,KONE,,,,,,
2016-205,"NORTHERN IMPORTS, WORK WEAR","NORTHERN IMPORTS, WORK WEAR",,,,,,
2016-206,OFFICE SUPPLIES,STAPLES,,,,,,
2016-207,JOHNSON CONTROLS,"JOHNSON CONTROL, INC.",,,,,,
2016-208,EL PASO OFFICE PRODUCTS,OFFICE FURNITURE,,,,,,
2016-209,CHEMGUARD CLASS A FOAM PLUS AND CLASS B FOAM,CASCO INDUSTRIES,,,,,,
2016-210,PRINTING SERVICES AND PROMOTIONAL,DAVID'S PENNANTS BANNERS,,,,,,
2016-211,"MAINTENANCE, REPAIR AND OPERATION","FRANK'S SUPPLY COMPANY, INC.",,,,,,
2016-212,"MAINTENANCE, REPAIR, AND OPERATION",EL PASO BOLT AND SCREW CO.,,,,,,
2016-213,"MAINTENANCE, REPAIR, AND OPERATION",THE SHERWIN WILLIAMS,,,,,,
2016-214,"AUTOMOTIVE, BUS PARTS, TIRES, SUPPLIES AND RELATED","SAN LOMA, INC. DBA WESTFLEET",,,,,,
2016-215,"AUTOMOTIVE, BUS PARTS, TIRES, SUPPLIES AND RELATED AUTO CLEANERS AND TIRE SHOP LUBRICANTS",TEXSTAR PROFESSIONAL SERVICES`,,,,,,
2016-216,ADDITIVES,ASPEN II DISTRIBUTING,,,,,,
2016-217,UNIFORMS FOR STREETS & MAINTENANCE,"BAZAAR UNIFORMS & MEN'S STORE, LLC",,,,,,
2016-218,SHOP SUPPLIERS,WW GRAINGER,,,,,,
2016-219,MISCELLANEOUS ITEMS AND TOOLS AS NEEDED,LOWE'S HOME CENTER,,,,,,
2016-220,SAFETY HEAVY/LIGHT,APPLIED INDUSTRIAL TECHNOLOGIES,,,,,,
2016-221,FREIGHTLINER PROPRIETARY PARTS & SERVICE,DOGGETT FREIGHTLINER,,,,,,
2016-222,ELGIN SWEEPER PROPRIETARY PARTS,KINLOCH EQUIPMENT AND SUPPLY,,,,,,
2016-223,"SHOP TOWELS, FLOOR MATS FOR THREE LOCATIONS",UNIFIRST HOLDINGS INC,,,,,,
2016-224,HEAVY DUTY TRUCK PARTS,WASTEQUIP MFG CO. LLC,,,,,,
2016-225,WELDING SUPPLIES,MSC INDUSTRIAL SUPPLY CO,,,,,,
2016-226,SEGWAY PARTS AND SERVICES,"CYPRESS LAWN AND TURF EQUIPMENT CO., INC.",,,,,,
2016-227,LUBES/FLUIDS NOT ON CONTRACT,"CERTIFIED LABORATORIES, A DEV OF NCH CORP",,,,,,
2016-228,MONTHLY CABLE SERVICE,TIME WARNER CABLE,,,,,,
2016-229,GRAINGER,"GRAINER, INC.",,,,,,
2016-230,SOUTHWESTERN MILL,"SOUTHWESTERN MILL DISTRIBUTORS, INC.",,,,,,
2016-231,NEW ALTERNATORS,"B&C TRUCK ELECTRIC, INC.",,,,,,
2016-232,DOOR GLASS,BASIL GLASS,,,,,,
2016-233,SKILLED LABOR SERVICES - GLASS,BAKER GLASS COMPANY,,,,,,
2016-234,STERTILKONI AUTO SHOP LIFTS,PERFORMANCE EQUIPMENT & TOOL,,,,,,
2016-235,LIGHT & BATTERY PURCHASE,"BORDER STATES INDUSTRIES, INC. DBA BORDER STATES ELECTRIC SUPPLY",,,,,,
2016-236,FASTERNERS & FITTINGS,EL PASO BOLT AND SCREW CO.,,,,,,
2016-237,REGION 19 15-7145 PORTABLE TOILET RENTALS,EL PASO SANITATION SYSTEMS INC. DBA SARABIAS PORTABLE JONS,,,,,,
2016-238,"REGION 19 15-7077 AUDIO, VIDEO & LOW VOLTAGE EQUIPMENT","H.B. ELECTRONICS, INC",,,,,,
2016-239,BUYBOARD #407-12,STAPLES,,,,,,
2016-240,BUYBOARD #407-12,STAPLES,,,,,,
2016-241,BUYBOARD #407-12,STAPLES,,,,,,
2016-242,SOUTHWESTERN MILL DIST ZOO,"SOUTHWESTERN MILL DISTRIBUTORS, INC.",,,,,,
2016-243,SPECTRUM ZOO,SPECTRUM PAPER CO.,,,,,,
2016-244,STILES HANDBALL COURT,"BLACK STALLION CONTRACTORS, INC.",,,,,,
2016-245,"REFRIGERANT RECOVERY, RECYCLING UNIT",AUTO ZONE,,,,,,
2016-246,TIRE REPLACEMENT,BILL WILLIAMS TIRES,,,,,,
2016-247,TML - AUTO LIABILITY PREMIUM,TEXAS MUNICIPAL LEAGUE,,,,,,
2016-248,TEXAS GENERAL LAND OFFICE,TEXAS GENERAL LAND OFFICE,,,,,,
2016-249,WELLINGTON CHEW SENIOR CENTER IMPROVEMENTS,"MEDLOCK COMMERICAIL CONTRACTORS, LLC",,,,,,
2016-251,APPARATUS TIRES,REDBURN TIRE COMPANY,,,,,,
2016-252,CARRIER ASSEMBLIES,"AXLETECH INTERNATIONAL, INC. RUSH TRUCK CENTER EL PASO",,,,,,
2016-253,CUSTODIAL PAPER,"SOUTHWESTERN MILL DISTRIBUTORS, INC.",,,,,,
2016-254,"MAINTENANCE REPAIR, PARTS",REL-TEK,,,,,,
2016-255,OFFICE SUPPLIES (GRANT FUNDED) TCPN R141703,OFFICE DEPOT,,,,,,
2016-256,OFFICE SUPPLIES - TCPN R141703,OFFICE DEPOT,,,,,,
